Transaction_ID,User_ID,Date,Description,Category 1,Category 2,Category 3,Debit,Credit,Balance,Type
1679,678,2021-10-16,Priceline Pharmacy,Expense,Personal,Health & Medical,120.15,0,26274.77,D
1672,678,2021-10-17,Venmo,Transfer,Transfer,Transfer,52.28,0,26222.49,D
1689,678,2021-10-18,Stock Purchase,Income,Income,Investments,198.12,0,26024.37,D
1686,678,2021-10-19,Costco,Expense,Household,Groceries,110.99,0,25913.38,D
1674,678,2021-10-21,Toyota Finance,Expense,Transport,Car Repayments,105.19,0,25808.19,D
1680,678,2021-10-21,Aldi,Expense,Household,Groceries,284.04,0,25524.15,D
1684,678,2021-10-21,GoFundMe,Expense,Personal,Gifts & Donations,318.82,0,25205.33,D
1670,678,2021-10-23,Adelaide Metro,Expense,Transport,Public Transport,213.22,0,24992.11,D
1675,678,2021-10-27,Sports Bar,Expense,Leisure & Lifestyle,Pubs & Bars,335.73,0,24656.38,D
1669,678,2021-10-29,Local Pub,Expense,Leisure & Lifestyle,Pubs & Bars,151.3,0,24505.08,D
1690,678,2021-11-01,Salary,Income,Income,Wages,0,8000,32505.08,C
1697,678,2021-11-02,Ticketmaster,Expense,Leisure & Lifestyle,Events & Gigs,481.56,0,32023.52,D
1693,678,2021-11-07,NRMA,Expense,Transport,"Car Insurance, Rego & Maintenance",370.29,0,31653.23,D
1694,678,2021-11-09,Cotton On,Expense,Personal,Clothing & Accessories,382.36,0,31270.87,D
1692,678,2021-11-12,Stock Purchase,Income,Income,Investments,327.88,0,30942.99,D
1700,678,2021-11-13,Childcare Center,Expense,Personal,Children & Family,211.14,0,30731.85,D
1696,678,2021-11-15,iiNet,Expense,Household,Internet,108.79,0,30623.06,D
1698,678,2021-11-28,University,Expense,Personal,Education,72.96,0,30550.1,D
1691,678,2021-11-29,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,491.4,0,30058.7,D
1695,678,2021-11-29,Telstra,Expense,Personal,Mobile Phone,215.88,0,29842.82,D
1699,678,2021-11-29,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,80.31,0,29762.51,D
1701,678,2021-12-01,Salary,Income,Income,Wages,0,8000,37762.51,C
1709,678,2021-12-05,Menulog,Expense,Leisure & Lifestyle,Takeaway,12.78,0,37749.73,D
1706,678,2021-12-08,Bicycle Network,Expense,Transport,Cycling,52.57,0,37697.16,D
1707,678,2021-12-15,Landlord,Expense,Household,Rent & Mortgage,287.73,0,37409.43,D
1710,678,2021-12-16,Music Store,Expense,Leisure & Lifestyle,Hobbies,78.27,0,37331.16,D
1703,678,2021-12-18,Spotify,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",129.71,0,37201.45,D
1711,678,2021-12-18,Domino's Pizza,Expense,Leisure & Lifestyle,Restaurants & Cafes,242.44,0,36959.01,D
1708,678,2021-12-20,KFC,Expense,Leisure & Lifestyle,Restaurants & Cafes,177.2,0,36781.81,D
1705,678,2021-12-24,Post Office,Expense,Personal,Life Admin,60.6,0,36721.21,D
1704,678,2021-12-26,7-Eleven,Expense,Transport,Fuel,270.08,0,36451.13,D
1702,678,2021-12-28,Vodafone,Expense,Household,Internet,470.03,0,35981.1,D
1712,678,2022-01-01,Salary,Income,Income,Wages,0,8000,43981.1,C
1713,678,2022-01-02,Netflix,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",321.25,0,43659.85,D
1730,678,2022-01-02,Toyota Finance,Expense,Transport,Car Repayments,123.55,0,43536.3,D
1737,678,2022-01-02,Online Course Provider,Expense,Personal,Education,324.55,0,43211.75,D
1735,678,2022-01-03,Car Loan Provider,Expense,Transport,Car Repayments,398.33,0,42813.42,D
1717,678,2022-01-05,City of Melbourne,Expense,Transport,Parking,297.96,0,42515.46,D
1732,678,2022-01-05,TransLink,Expense,Transport,Public Transport,449.98,0,42065.48,D
1716,678,2022-01-06,Stock Purchase,Income,Income,Investments,212.62,0,41852.86,D
1726,678,2022-01-06,Toyota Finance,Expense,Transport,Car Repayments,309.13,0,41543.73,D
1729,678,2022-01-06,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,333.52,0,41210.21,D
1734,678,2022-01-06,Sephora,Expense,Personal,Hair & Beauty,435.37,0,40774.84,D
1740,678,2022-01-07,EnergyAustralia,Expense,Household,Utilities,196.24,0,40578.6,D
1723,678,2022-01-10,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,61.25,0,40517.35,D
1715,678,2022-01-11,Fitness First,Expense,Personal,Fitness & Wellbeing,115.23,0,40402.12,D
1741,678,2022-01-12,Nail Salon,Expense,Personal,Hair & Beauty,13.87,0,40388.25,D
1720,678,2022-01-13,Myki,Expense,Transport,Public Transport,212.8,0,40175.45,D
1736,678,2022-01-13,Telstra,Expense,Personal,Mobile Phone,177.95,0,39997.5,D
1724,678,2022-01-14,Uniqlo,Expense,Personal,Clothing & Accessories,499.46,0,39498.04,D
1719,678,2022-01-15,DiDi,Expense,Transport,Taxies & Share Cars,48.7,0,39449.34,D
1718,678,2022-01-16,Vodafone,Expense,Personal,Mobile Phone,36.96,0,39412.38,D
1721,678,2022-01-16,Cigarettes,Expense,Leisure & Lifestyle,Tobacco & Vaping,57.66,0,39354.72,D
1722,678,2022-01-16,Caltex,Expense,Transport,Fuel,492.95,0,38861.77,D
1739,678,2022-01-18,Bicycle Network,Expense,Transport,Cycling,451.87,0,38409.9,D
1714,678,2022-01-20,Linkt,Expense,Transport,Tolls,488.53,0,37921.37,D
1725,678,2022-01-21,Ticketmaster,Expense,Leisure & Lifestyle,Events & Gigs,13.88,0,37907.49,D
1727,678,2022-01-23,Car Loan Provider,Expense,Transport,Car Repayments,210.23,0,37697.26,D
1728,678,2022-01-25,Hair Salon,Expense,Personal,Hair & Beauty,175.04,0,37522.22,D
1733,678,2022-01-25,IKEA,Expense,Household,Maintenance & Improvements,141.52,0,37380.7,D
1731,678,2022-01-26,Stock Purchase,Income,Income,Investments,315.55,0,37065.15,D
1738,678,2022-01-28,Nail Salon,Expense,Personal,Hair & Beauty,225.93,0,36839.22,D
1742,678,2022-02-01,Salary,Income,Income,Wages,0,8000,44839.22,C
1752,678,2022-02-02,Sports Equipment Store,Expense,Leisure & Lifestyle,Hobbies,334.34,0,44504.88,D
1748,678,2022-02-07,Stock Purchase,Expense,Personal,Investments,442.38,0,44062.5,D
1750,678,2022-02-10,Opal Card,Expense,Transport,Public Transport,498.32,0,43564.18,D
1746,678,2022-02-14,E-Toll,Expense,Transport,Tolls,239.13,0,43325.05,D
1754,678,2022-02-16,Venmo,Transfer,Transfer,Transfer,398.61,0,42926.44,D
1744,678,2022-02-20,Sydney Olympic Park,Expense,Transport,Parking,320.08,0,42606.36,D
1751,678,2022-02-20,Telstra,Expense,Household,Internet,189.94,0,42416.42,D
1743,678,2022-02-22,Domino's Pizza,Expense,Leisure & Lifestyle,Restaurants & Cafes,325.28,0,42091.14,D
1745,678,2022-02-22,Netflix,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",405.57,0,41685.57,D
1753,678,2022-02-24,Music Store,Expense,Leisure & Lifestyle,Hobbies,364.33,0,41321.24,D
1747,678,2022-02-27,Birthday Gift,Expense,Personal,Gifts & Donations,382.67,0,40938.57,D
1749,678,2022-03-01,Booking.com,Expense,Leisure & Lifestyle,Holidays & Travel,465.21,0,40473.36,D
1755,678,2022-03-01,Salary,Income,Income,Wages,0,8000,48473.36,C
1759,678,2022-03-03,Stock Purchase,Income,Income,Investments,390.76,0,48082.6,D
1762,678,2022-03-04,Cotton On,Expense,Personal,Clothing & Accessories,325.23,0,47757.37,D
1757,678,2022-03-05,PetSmart,Expense,Household,Pets,398.32,0,47359.05,D
1756,678,2022-03-06,Toyota Finance,Expense,Transport,Car Repayments,361.29,0,46997.76,D
1760,678,2022-03-06,The Lott,Expense,Leisure & Lifestyle,Lottery & Gambling,413.17,0,46584.59,D
1758,678,2022-03-07,Linkt,Expense,Transport,Tolls,279.44,0,46305.15,D
1764,678,2022-03-07,NRMA,Expense,Transport,"Car Insurance, Rego & Maintenance",448.87,0,45856.28,D
1763,678,2022-03-10,Bank Transfer,Transfer,Transfer,Transfer,299.02,0,45557.26,D
1767,678,2022-03-11,Telstra,Expense,Personal,Mobile Phone,368.07,0,45189.19,D
1761,678,2022-03-19,Toys R Us,Expense,Personal,Children & Family,215.81,0,44973.38,D
1766,678,2022-03-22,13cabs,Expense,Transport,Taxies & Share Cars,477.19,0,44496.19,D
1765,678,2022-03-23,The Iconic,Expense,Personal,Clothing & Accessories,192.05,0,44304.14,D
1768,678,2022-04-01,Salary,Income,Income,Wages,0,8000,52304.14,C
1769,678,2022-04-02,Baby Bunting,Expense,Personal,Children & Family,217.79,0,52086.35,D
1774,678,2022-04-03,Secure Parking,Expense,Transport,Parking,451.37,0,51634.98,D
1784,678,2022-04-03,E-Toll,Expense,Transport,Tolls,436.06,0,51198.92,D
1773,678,2022-04-04,Suncorp,Expense,Household,Rates & Insurance,275.97,0,50922.95,D
1778,678,2022-04-04,GoFundMe,Expense,Personal,Gifts & Donations,384.95,0,50538.0,D
1782,678,2022-04-06,7-Eleven,Expense,Transport,Fuel,136.16,0,50401.84,D
1787,678,2022-04-08,QBE,Expense,Transport,"Car Insurance, Rego & Maintenance",326.85,0,50074.99,D
1790,678,2022-04-08,Origin Energy,Expense,Household,Utilities,137.72,0,49937.27,D
1795,678,2022-04-09,Priceline Pharmacy,Expense,Personal,Health & Medical,233.83,0,49703.44,D
1781,678,2022-04-13,Liquorland,Expense,Leisure & Lifestyle,Alcohol,260.51,0,49442.93,D
1785,678,2022-04-14,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,393.43,0,49049.5,D
1788,678,2022-04-14,Printing Service,Expense,Personal,Life Admin,476.79,0,48572.71,D
1792,678,2022-04-15,Baby Bunting,Expense,Personal,Children & Family,232.53,0,48340.18,D
1794,678,2022-04-16,iiNet,Expense,Household,Internet,64.31,0,48275.87,D
1791,678,2022-04-17,NRMA,Expense,Household,Rates & Insurance,31.86,0,48244.01,D
1797,678,2022-04-19,Landlord,Expense,Household,Rent & Mortgage,224.84,0,48019.17,D
1772,678,2022-04-20,Steam,Expense,Leisure & Lifestyle,"Apps, Games & Software",374.5,0,47644.67,D
1783,678,2022-04-20,NIB,Expense,Personal,Health & Medical,350.05,0,47294.62,D
1776,678,2022-04-21,Landlord,Expense,Household,Rent & Mortgage,231.23,0,47063.39,D
1780,678,2022-04-21,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,213.74,0,46849.65,D
1779,678,2022-04-22,BWS,Expense,Leisure & Lifestyle,Alcohol,82.58,0,46767.07,D
1777,678,2022-04-23,Fitness First,Expense,Personal,Fitness & Wellbeing,54.68,0,46712.39,D
1786,678,2022-04-23,Bike Shop,Expense,Transport,Cycling,186.1,0,46526.29,D
1771,678,2022-04-24,Aldi,Expense,Household,Groceries,38.79,0,46487.5,D
1793,678,2022-04-25,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,284.32,0,46203.18,D
1789,678,2022-04-27,EastLink,Expense,Transport,Tolls,353.43,0,45849.75,D
1770,678,2022-04-28,GoCatch,Expense,Transport,Taxies & Share Cars,280.05,0,45569.7,D
1796,678,2022-04-28,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,249.54,0,45320.16,D
1775,678,2022-04-29,Toyota Finance,Expense,Transport,Car Repayments,324.26,0,44995.9,D
1798,678,2022-05-01,Salary,Income,Income,Wages,0,8000,52995.9,C
1819,678,2022-05-02,Optus,Expense,Personal,Mobile Phone,33.67,0,52962.23,D
1825,678,2022-05-03,Post Office,Expense,Personal,Life Admin,55.82,0,52906.41,D
1806,678,2022-05-06,Apple App Store,Expense,Leisure & Lifestyle,"Apps, Games & Software",51.61,0,52854.8,D
1826,678,2022-05-06,YouTube Premium,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",424.52,0,52430.28,D
1824,678,2022-05-07,University,Expense,Personal,Education,113.77,0,52316.51,D
1799,678,2022-05-10,Stock Purchase,Expense,Personal,Investments,834.52,0,51481.99,D
1804,678,2022-05-10,Airbnb,Expense,Leisure & Lifestyle,Holidays & Travel,177.5,0,51304.49,D
1811,678,2022-05-10,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,384.18,0,50920.31,D
1809,678,2022-05-12,Stan,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",29.17,0,50891.14,D
1802,678,2022-05-13,NRMA,Expense,Household,Rates & Insurance,94.78,0,50796.36,D
1808,678,2022-05-14,Yoga Studio,Expense,Personal,Fitness & Wellbeing,143.9,0,50652.46,D
1818,678,2022-05-14,Tutoring Service,Expense,Personal,Education,391.5,0,50260.96,D
1801,678,2022-05-18,Car Loan Provider,Expense,Transport,Car Repayments,303.35,0,49957.61,D
1807,678,2022-05-19,Allianz,Expense,Household,Rates & Insurance,305.56,0,49652.05,D
1815,678,2022-05-19,Opal Card,Expense,Transport,Public Transport,183.22,0,49468.83,D
1812,678,2022-05-20,RACV,Expense,Transport,"Car Insurance, Rego & Maintenance",146.73,0,49322.1,D
1822,678,2022-05-20,CityLink,Expense,Transport,Tolls,306.29,0,49015.81,D
1823,678,2022-05-23,Opal Card,Expense,Transport,Public Transport,498.31,0,48517.5,D
1803,678,2022-05-24,TAB,Expense,Leisure & Lifestyle,Lottery & Gambling,492.71,0,48024.79,D
1816,678,2022-05-24,University,Expense,Personal,Education,390.75,0,47634.04,D
1817,678,2022-05-24,Stock Purchase,Income,Income,Investments,501.6,0,47132.44,D
1821,678,2022-05-25,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,29.13,0,47103.31,D
1805,678,2022-05-26,EnergyAustralia,Expense,Household,Utilities,442.59,0,46660.72,D
1800,678,2022-05-27,Medibank,Expense,Personal,Health & Medical,195.37,0,46465.35,D
1810,678,2022-05-27,Medibank,Expense,Personal,Health & Medical,26.93,0,46438.42,D
1813,678,2022-05-27,KFC,Expense,Leisure & Lifestyle,Restaurants & Cafes,10.49,0,46427.93,D
1814,678,2022-05-28,The Iconic,Expense,Personal,Clothing & Accessories,105.81,0,46322.12,D
1820,678,2022-05-29,GoFundMe,Expense,Personal,Gifts & Donations,484.46,0,45837.66,D
1827,678,2022-06-01,Salary,Income,Income,Wages,0,8000,53837.66,C
1838,678,2022-06-02,QBE,Expense,Household,Rates & Insurance,274.82,0,53562.84,D
1830,678,2022-06-03,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,240.68,0,53322.16,D
1835,678,2022-06-03,Ticketmaster,Expense,Leisure & Lifestyle,Events & Gigs,380.18,0,52941.98,D
1829,678,2022-06-04,Dan Murphy's,Expense,Leisure & Lifestyle,Alcohol,100.36,0,52841.62,D
1847,678,2022-06-05,The Iconic,Expense,Personal,Clothing & Accessories,237.33,0,52604.29,D
1843,678,2022-06-06,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,392.18,0,52212.11,D
1831,678,2022-06-10,University,Expense,Personal,Education,13.65,0,52198.46,D
1842,678,2022-06-10,Booking.com,Expense,Leisure & Lifestyle,Holidays & Travel,499.17,0,51699.29,D
1850,678,2022-06-10,Real Estate Agency,Expense,Household,Rent & Mortgage,114.96,0,51584.33,D
1851,678,2022-06-11,Booking.com,Expense,Leisure & Lifestyle,Holidays & Travel,57.82,0,51526.51,D
1841,678,2022-06-13,Home Depot,Expense,Household,Maintenance & Improvements,132.56,0,51393.95,D
1849,678,2022-06-13,RSPCA,Expense,Household,Pets,337.34,0,51056.61,D
1844,678,2022-06-14,McDonald's,Expense,Leisure & Lifestyle,Restaurants & Cafes,294.11,0,50762.5,D
1852,678,2022-06-16,Linkt,Expense,Transport,Tolls,416.23,0,50346.27,D
1828,678,2022-06-18,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,340.58,0,50005.69,D
1840,678,2022-06-18,TPG,Expense,Household,Internet,245.33,0,49760.36,D
1848,678,2022-06-19,TransLink,Expense,Transport,Public Transport,40.04,0,49720.32,D
1855,678,2022-06-21,IKEA,Expense,Household,Maintenance & Improvements,40.88,0,49679.44,D
1845,678,2022-06-22,IKEA,Expense,Household,Maintenance & Improvements,360.31,0,49319.13,D
1853,678,2022-06-22,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,490.64,0,48828.49,D
1832,678,2022-06-23,Sydney Water,Expense,Household,Utilities,472.88,0,48355.61,D
1833,678,2022-06-23,EastLink,Expense,Transport,Tolls,166.79,0,48188.82,D
1839,678,2022-06-24,Apple App Store,Expense,Leisure & Lifestyle,"Apps, Games & Software",210.61,0,47978.21,D
1846,678,2022-06-25,Opal Card,Expense,Transport,Public Transport,482.42,0,47495.79,D
1834,678,2022-06-29,Cotton On,Expense,Personal,Clothing & Accessories,74.03,0,47421.76,D
1836,678,2022-06-29,Childcare Center,Expense,Personal,Children & Family,92.37,0,47329.39,D
1837,678,2022-06-29,Hair Salon,Expense,Personal,Hair & Beauty,270.3,0,47059.09,D
1854,678,2022-06-29,Gym Membership,Expense,Personal,Fitness & Wellbeing,194.87,0,46864.22,D
1856,678,2022-07-01,Salary,Income,Income,Wages,0,8000,54864.22,C
1869,678,2022-07-03,NRMA,Expense,Transport,"Car Insurance, Rego & Maintenance",326.19,0,54538.03,D
1867,678,2022-07-04,Hair Salon,Expense,Personal,Hair & Beauty,165.34,0,54372.69,D
1858,678,2022-07-05,Yoga Studio,Expense,Personal,Fitness & Wellbeing,216.62,0,54156.07,D
1866,678,2022-07-05,Mortgage Lender,Expense,Household,Rent & Mortgage,488.98,0,53667.09,D
1865,678,2022-07-06,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,56.92,0,53610.17,D
1871,678,2022-07-11,Mortgage Lender,Expense,Household,Rent & Mortgage,135.07,0,53475.1,D
1863,678,2022-07-13,Steam,Expense,Leisure & Lifestyle,"Apps, Games & Software",499.69,0,52975.41,D
1861,678,2022-07-19,The Lott,Expense,Leisure & Lifestyle,Lottery & Gambling,87.44,0,52887.97,D
1864,678,2022-07-21,Spotify,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",493.7,0,52394.27,D
1857,678,2022-07-23,Secure Parking,Expense,Transport,Parking,449.13,0,51945.14,D
1859,678,2022-07-23,RACV,Expense,Household,Rates & Insurance,259.49,0,51685.65,D
1868,678,2022-07-23,Gym Membership,Expense,Personal,Fitness & Wellbeing,108.61,0,51577.04,D
1870,678,2022-07-24,DoorDash,Expense,Leisure & Lifestyle,Takeaway,301.05,0,51275.99,D
1860,678,2022-07-27,Car Loan Provider,Expense,Transport,Car Repayments,40.55,0,51235.44,D
1862,678,2022-07-29,Dan Murphy's,Expense,Leisure & Lifestyle,Alcohol,298.97,0,50936.47,D
1872,678,2022-08-01,Salary,Income,Income,Wages,0,8000,58936.47,C
1898,678,2022-08-02,Coles,Expense,Household,Groceries,227.56,0,58708.91,D
1899,678,2022-08-02,Adelaide Metro,Expense,Transport,Public Transport,398.34,0,58310.57,D
1900,678,2022-08-02,Shell,Expense,Transport,Fuel,135.81,0,58174.76,D
1897,678,2022-08-03,Stock Purchase,Expense,Personal,Investments,133.52,0,58041.24,D
1889,678,2022-08-04,RSPCA,Expense,Household,Pets,383.29,0,57657.95,D
1880,678,2022-08-05,RACV,Expense,Household,Rates & Insurance,303.97,0,57353.98,D
1873,678,2022-08-07,Toyota Finance,Expense,Transport,Car Repayments,228.19,0,57125.79,D
1874,678,2022-08-08,Suncorp,Expense,Household,Rates & Insurance,359.25,0,56766.54,D
1882,678,2022-08-09,PayPal,Transfer,Transfer,Transfer,133.07,0,56633.47,D
1888,678,2022-08-10,Cotton On,Expense,Personal,Clothing & Accessories,329.33,0,56304.14,D
1892,678,2022-08-10,Liquorland,Expense,Leisure & Lifestyle,Alcohol,458.85,0,55845.29,D
1876,678,2022-08-11,Lowe's,Expense,Household,Maintenance & Improvements,188.67,0,55656.62,D
1881,678,2022-08-12,MAC Cosmetics,Expense,Personal,Hair & Beauty,111.83,0,55544.79,D
1878,678,2022-08-13,Sephora,Expense,Personal,Hair & Beauty,161.42,0,55383.37,D
1883,678,2022-08-13,Childcare Center,Expense,Personal,Children & Family,218.44,0,55164.93,D
1879,678,2022-08-15,Cotton On,Expense,Personal,Clothing & Accessories,103.57,0,55061.36,D
1894,678,2022-08-16,NIB,Expense,Personal,Health & Medical,433.63,0,54627.73,D
1896,678,2022-08-17,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,415.57,0,54212.16,D
1887,678,2022-08-18,Post Office,Expense,Personal,Life Admin,497.42,0,53714.74,D
1875,678,2022-08-20,Shell,Expense,Transport,Fuel,252.1,0,53462.64,D
1890,678,2022-08-20,Ticketek,Expense,Leisure & Lifestyle,Events & Gigs,423.99,0,53038.65,D
1884,678,2022-08-21,Birthday Gift,Expense,Personal,Gifts & Donations,306.2,0,52732.45,D
1886,678,2022-08-21,Adelaide Metro,Expense,Transport,Public Transport,344.76,0,52387.69,D
1877,678,2022-08-24,Optus,Expense,Household,Internet,313.27,0,52074.42,D
1893,678,2022-08-24,Bike Shop,Expense,Transport,Cycling,27.07,0,52047.35,D
1895,678,2022-08-24,Costco,Expense,Household,Groceries,376.36,0,51670.99,D
1885,678,2022-08-28,GoCatch,Expense,Transport,Taxies & Share Cars,90.73,0,51580.26,D
1891,678,2022-08-29,Stock Purchase,Income,Income,Investments,205.8,0,51374.46,D
1901,678,2022-09-01,Salary,Income,Income,Wages,0,8000,59374.46,C
1905,678,2022-09-02,Vodafone,Expense,Personal,Mobile Phone,155.46,0,59219.0,D
1918,678,2022-09-02,Suncorp,Expense,Household,Rates & Insurance,248.83,0,58970.17,D
1904,678,2022-09-04,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,46.49,0,58923.68,D
1909,678,2022-09-04,Sports Bar,Expense,Leisure & Lifestyle,Pubs & Bars,307.45,0,58616.23,D
1921,678,2022-09-04,Spotify,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",67.23,0,58549.0,D
1903,678,2022-09-09,Landlord,Expense,Household,Rent & Mortgage,76.97,0,58472.03,D
1914,678,2022-09-12,Local Pub,Expense,Leisure & Lifestyle,Pubs & Bars,413.15,0,58058.88,D
1915,678,2022-09-12,QBE,Expense,Transport,"Car Insurance, Rego & Maintenance",363.49,0,57695.39,D
1920,678,2022-09-14,Telstra,Expense,Personal,Mobile Phone,404.14,0,57291.25,D
1907,678,2022-09-15,DiDi,Expense,Transport,Taxies & Share Cars,464.72,0,56826.53,D
1912,678,2022-09-18,Hungry Jack's,Expense,Leisure & Lifestyle,Restaurants & Cafes,163.27,0,56663.26,D
1911,678,2022-09-19,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,211.54,0,56451.72,D
1919,678,2022-09-19,Mecca,Expense,Personal,Hair & Beauty,339.44,0,56112.28,D
1922,678,2022-09-19,RACV,Expense,Household,Rates & Insurance,232.46,0,55879.82,D
1902,678,2022-09-21,Boost Mobile,Expense,Personal,Mobile Phone,67.19,0,55812.63,D
1916,678,2022-09-21,Wilson Parking,Expense,Transport,Parking,344.19,0,55468.44,D
