Date,Transaction Description,Debit,Credit,Balance,Category 1,Category 2,Category 3,DR/CR
2023-02-10,JAX Tyres ,210,0,4892,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-02-11,Rental Deposit from RealEstate.com.au ,181,0,4711,Income,Income,Other Income,DR
2023-02-13,Greencross Vets ,129,0,4582,Expense,Household,Pets,DR
2023-02-13,Aqua Fun Park ,316,0,4266,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2023-02-16,Coles ,254,0,4012,Expense,Household,Groceries,DR
2023-02-17,Liquorland ,51,0,3961,Expense,Leisure & Lifestyle,Alcohol,DR
2023-02-17,Goodstart Early Learning ,379,0,3582,Expense,Personal,Children & Family,DR
2023-02-17,Freedom Furniture ,330,0,3252,Expense,Household,Maintenance & Improvements,DR
2023-02-21,South East Water ,141,0,3111,Expense,Household,Utilities,DR
2023-02-21,Uber ,111,0,3000,Expense,Transport,Taxies & Share Cars,DR
2023-02-22,Chinatown Night Market ,185,0,2815,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-02-22,Hungry Jack’s ,77,0,2738,Expense,Leisure & Lifestyle,Takeaway,DR
2023-02-22,Beacon Lighting ,72,0,2666,Expense,Household,Maintenance & Improvements,DR
2023-02-23,ALDI ,124,0,2542,Expense,Household,Groceries,DR
2023-02-24,TerryWhite Chemmart ,20,0,2522,Expense,Personal,Health & Medical,DR
2023-02-25,Crown Perth ,243,0,2279,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-02-25,Camp Australia ,66,0,2213,Expense,Leisure & Lifestyle,Hobbies,DR
2023-02-27, EnergyAustralia ,78,0,2135,Expense,Household,Utilities,DR
2023-02-27,EnergyAustralia ,211,0,1924,Expense,Household,Utilities,DR
2023-02-28,Freedom Furniture ,140,0,1784,Expense,Household,Maintenance & Improvements,DR
2023-03-01,Monthly Income,0,6000,7784,Income,Income,Wages,CR
2023-03-03,Who Gives A Crap ,573,0,7211,Expense,Household,Groceries,DR
2023-03-03,Hungry Jack’s ,524,0,6687,Expense,Leisure & Lifestyle,Takeaway,DR
2023-03-04,VetLove ,500,0,6187,Expense,Household,Pets,DR
2023-03-06,Fitness First ,374,0,5813,Expense,Personal,Fitness & Wellbeing,DR
2023-03-09,Dan Murphy’s ,78,0,5735,Expense,Leisure & Lifestyle,Alcohol,DR
2023-03-10,KU Children's Services ,446,0,5289,Expense,Personal,Children & Family,DR
2023-03-10,Culture Kings ,349,0,4940,Expense,Personal,Clothing & Accessories,DR
2023-03-13,Car Wash Cafe ,39,0,4901,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-03-14,Interest Payment from Commonwealth Bank ,295,0,4606,Income,Income,Investments,DR
2023-03-16,Aqua Fun Park ,31,0,4575,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2023-03-17,Grill'd ,306,0,4269,Expense,Leisure & Lifestyle,Takeaway,DR
2023-03-20,Salary Deposit from Woolworths Group ,375,0,3894,Income,Income,Wages,DR
2023-03-20,Gardening Australia ,298,0,3596,Expense,Household,Maintenance & Improvements,DR
2023-03-20,Soccer Clubs ,189,0,3407,Expense,Personal,Fitness & Wellbeing,DR
2023-03-22,Centrelink JobSeeker Payment ,196,0,3211,Income,Income,Other Income,DR
2023-03-22,Beacon Lighting ,177,0,3034,Expense,Household,Maintenance & Improvements,DR
2023-03-22,Stand Up Paddleboard Rental ,297,0,2737,Expense,Personal,Fitness & Wellbeing,DR
2023-03-23,VetLove ,108,0,2629,Expense,Household,Pets,DR
2023-03-23,Ballet Schools ,135,0,2494,Expense,Personal,Fitness & Wellbeing,DR
2023-03-25,eBay Sales Proceeds ,174,0,2320,Income,Income,Other Income,DR
2023-03-25,The Australian ,202,0,2118,Expense,Personal,Education,DR
2023-03-27,Sylvan Learning ,111,0,2007,Expense,Personal,Education,DR
2023-04-01,Monthly Income,0,6000,8007,Income,Income,Wages,CR
2023-04-02,Ice Cream Parlour ,332,0,7675,Expense,Leisure & Lifestyle,Takeaway,DR
2023-04-03, Meriton Apartments ,663,0,7012,Expense,Household,Rates & Insurance,DR
2023-04-03,CommSec Share Trading Gains ,116,0,6896,Income,Income,Investments,DR
2023-04-03,Big W ,352,0,6544,Expense,Personal,Children & Family,DR
2023-04-04,Petbarn ,530,0,6014,Expense,Household,Pets,DR
2023-04-05,Tabcorp ,465,0,5549,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2023-04-06,BrewDog ,525,0,5024,Expense,Leisure & Lifestyle,Alcohol,DR
2023-04-07,Fernwood Fitness ,56,0,4968,Expense,Personal,Fitness & Wellbeing,DR
2023-04-09,Kayo Sports ,334,0,4634,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-04-10, Rentokil ,455,0,4179,Expense,Household,Maintenance & Improvements,DR
2023-04-12,Ultra Tune ,285,0,3894,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-04-13, Commonwealth Bank ,288,0,3606,Expense,Household,Rent & Mortgage,DR
2023-04-13,Hobart Brewing Company ,235,0,3371,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-04-13,Rooftop Bar ,194,0,3177,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-04-14, BSA Ltd ,89,0,3088,Expense,Household,Maintenance & Improvements,DR
2023-04-15,G8 Education ,131,0,2957,Expense,Personal,Children & Family,DR
2023-04-15, NRMA Insurance ,120,0,2837,Expense,Household,Rates & Insurance,DR
2023-04-16, Meriton Apartments ,193,0,2644,Expense,Household,Rates & Insurance,DR
2023-04-17,Dental Clinic ,32,0,2612,Expense,Personal,Health & Medical,DR
2023-04-19,Freedom Furniture ,159,0,2453,Expense,Household,Maintenance & Improvements,DR
2023-04-19,Freedom Furniture ,217,0,2236,Expense,Household,Maintenance & Improvements,DR
2023-04-20,Myer ,29,0,2207,Expense,Personal,Clothing & Accessories,DR
2023-04-21,Chinatown Night Market ,30,0,2177,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-04-22,Airbnb Host Income ,100,0,2077,Income,Income,Other Income,DR
2023-04-23,The Espy ,195,0,1882,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-04-23,The Baxter Inn ,50,0,1832,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-04-23,Bridgestone Select ,158,0,1674,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-04-24,Jetts Fitness ,108,0,1566,Expense,Personal,Fitness & Wellbeing,DR
2023-04-24,National Hearing Care ,137,0,1429,Expense,Personal,Health & Medical,DR
2023-04-25,Flight Centre ,72,0,1357,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2023-04-26,Grill’d ,7,0,1350,Expense,Leisure & Lifestyle,Takeaway,DR
2023-04-27, Jim’s Building Inspections ,68,0,1282,Expense,Household,Maintenance & Improvements,DR
2023-04-27,The Iconic ,51,0,1231,Expense,Personal,Clothing & Accessories,DR
2023-04-28,Medicare Claim ,88,0,1143,Expense,Personal,Health & Medical,DR
2023-05-01,Monthly Income,0,6000,7143,Income,Income,Wages,CR
2023-05-02,Origin Energy ,71,0,7072,Expense,Household,Utilities,DR
2023-05-03,Interest Payment from Commonwealth Bank ,11,0,7061,Income,Income,Investments,DR
2023-05-04,Greencross Vets ,347,0,6714,Expense,Household,Pets,DR
2023-05-04,Music Academy ,277,0,6437,Expense,Leisure & Lifestyle,Hobbies,DR
2023-05-05,Beachside Caravan Park ,308,0,6129,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2023-05-05,AGL Energy ,299,0,5830,Expense,Household,Utilities,DR
2023-05-07, National Bank ,51,0,5779,Expense,Personal,Fees & Charges,DR
2023-05-07,Soccer Clubs ,270,0,5509,Expense,Personal,Fitness & Wellbeing,DR
2023-05-08,JAX Tyres ,103,0,5406,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-05-09,Massage Therapy Center ,435,0,4971,Expense,Personal,Health & Medical,DR
2023-05-10,Car Wash Cafe ,127,0,4844,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-05-11,Quay Restaurant ,57,0,4787,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-05-11,Sydney Water ,13,0,4774,Expense,Household,Utilities,DR
2023-05-13,Amazon Prime ,358,0,4416,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-05-14,Rebel Sport ,197,0,4219,Expense,Personal,Fitness & Wellbeing,DR
2023-05-15,Flight Centre ,210,0,4009,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2023-05-18,Disney+ ,133,0,3876,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-05-18,Caltex Woolworths ,173,0,3703,Expense,Transport,Fuel,DR
2023-05-19, EnergyAustralia ,364,0,3339,Expense,Household,Utilities,DR
2023-05-23,Ladbrokes ,207,0,3132,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2023-05-24,Amazon Prime ,110,0,3022,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-05-25, Rentokil ,79,0,2943,Expense,Household,Maintenance & Improvements,DR
2023-05-26,School Locker ,57,0,2886,Expense,Personal,Children & Family,DR
2023-05-27,Hungry Jack’s ,117,0,2769,Expense,Leisure & Lifestyle,Takeaway,DR
2023-05-28,Autobarn ,272,0,2497,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-05-28,Chemist Warehouse ,195,0,2302,Expense,Personal,Health & Medical,DR
2023-06-01,Monthly Income,0,6000,8302,Income,Income,Wages,CR
2023-06-02,Supercheap Auto ,17,0,8285,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-02,Flight Centre ,823,0,7462,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2023-06-03,Netflix ,555,0,6907,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-06-03,Airbnb Host Income ,22,0,6885,Income,Income,Other Income,DR
2023-06-03, Metricon ,67,0,6818,Expense,Household,Maintenance & Improvements,DR
2023-06-03,The Iconic ,24,0,6794,Expense,Personal,Clothing & Accessories,DR
2023-06-03, Metricon ,390,0,6404,Expense,Household,Maintenance & Improvements,DR
2023-06-05,MyCar Tyre & Auto ,434,0,5970,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-05,BP ,88,0,5882,Expense,Transport,Fuel,DR
2023-06-05,Pathology Lab ,556,0,5326,Expense,Personal,Health & Medical,DR
2023-06-06,Disney+ ,98,0,5228,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-06-06,Budget Direct Car Insurance ,418,0,4810,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-06,Woolworths ,446,0,4364,Expense,Household,Groceries,DR
2023-06-07,AGL Energy ,96,0,4268,Expense,Household,Utilities,DR
2023-06-07,Big W ,228,0,4040,Expense,Personal,Children & Family,DR
2023-06-07,AMF Bowling ,348,0,3692,Expense,Leisure & Lifestyle,Entertainment,DR
2023-06-07,Catholic Education Office ,212,0,3480,Expense,Personal,Education,DR
2023-06-08,Ultra Tune ,300,0,3180,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-10,Audible ,254,0,2926,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-06-11,EB Games ,88,0,2838,Expense,Leisure & Lifestyle,"Apps, Games & Software",DR
2023-06-11,Sylvan Learning ,78,0,2760,Expense,Personal,Education,DR
2023-06-12,Sylvan Learning ,98,0,2662,Expense,Personal,Education,DR
2023-06-13,Apple Store ,66,0,2596,Expense,Leisure & Lifestyle,Electronics,DR
2023-06-13,Interest Payment from Commonwealth Bank ,131,0,2465,Income,Income,Investments,DR
2023-06-13,Beachside Yoga Classes ,54,0,2411,Expense,Personal,Fitness & Wellbeing,DR
2023-06-14,Fitness First ,20,0,2391,Expense,Personal,Fitness & Wellbeing,DR
2023-06-14,JAX Tyres ,34,0,2357,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-14,Uber ,72,0,2285,Expense,Transport,Taxies & Share Cars,DR
2023-06-14,Toys 'R' Us ,21,0,2264,Expense,Personal,CHildren & Family,DR
2023-06-15,King Swim ,103,0,2161,Expense,Personal,Fitness & Wellbeing,DR
2023-06-16,Autobarn ,215,0,1946,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-17,Payday Advance ,117,0,1829,Income,Income,Other Income,DR
2023-06-17,South East Water ,46,0,1783,Expense,Household,Utilities,DR
2023-06-17,Caltex Woolworths ,147,0,1636,Expense,Transport,Fuel,DR
2023-06-17,Rebel Sport ,58,0,1578,Expense,Personal,Fitness & Wellbeing,DR
2023-06-18,Dental Clinic ,149,0,1429,Expense,Personal,Health & Medical,DR
2023-06-18,Budget Direct Car Insurance ,19,0,1410,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-20,Decathlon ,65,0,1345,Expense,Personal,Fitness & Wellbeing,DR
2023-06-20, Rentokil ,51,0,1294,Expense,Household,Maintenance & Improvements,DR
2023-06-21,AustralianSuper Pension ,76,0,1218,Income,Income,Other Income,DR
2023-06-22,Surfstitch ,21,0,1197,Expense,Personal,Clothing & Accessories,DR
2023-06-22, BSA Ltd ,44,0,1153,Expense,Household,Maintenance & Improvements,DR
2023-06-22,Amazon Prime ,75,0,1078,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-06-22, NSW Land Registry Services ,40,0,1038,Expense,Personal,Life Admin,DR
2023-06-22,Grill'd ,82,0,956,Expense,Leisure & Lifestyle,Takeaway,DR
2023-06-22,Beacon Lighting ,58,0,898,Expense,Household,Maintenance & Improvements,DR
2023-06-23,Kumon ,69,0,829,Expense,Personal,Education,DR
2023-06-24,Telstra ,17,0,812,Expense,Personal,Mobile Phone,DR
2023-06-24,Service NSW ,59,0,753,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-24, Rentokil ,68,0,685,Expense,Household,Maintenance & Improvements,DR
2023-06-25,Caltex Woolworths ,6,0,679,Expense,Transport,Fuel,DR
2023-06-26,Budget Direct Car Insurance ,18,0,661,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-06-27,Pathology Lab ,53,0,608,Expense,Personal,Health & Medical,DR
2023-06-28,The Good Guys ,34,0,574,Expense,Household,"Furniture, Electronics & Homewares",DR
2023-06-28,Gardening Australia ,10,0,564,Expense,Household,Maintenance & Improvements,DR
2023-07-01,Monthly Income,0,6000,6564,Income,Income,Wages,CR
2023-07-02,Airbnb Host Income ,467,0,6097,Income,Income,Other Income,DR
2023-07-02,Salary Deposit from Woolworths Group ,54,0,6043,Income,Income,Wages,DR
2023-07-04,Sea Life Aquarium ,540,0,5503,Expense,Leisure & Lifestyle,Entertainment,DR
2023-07-05,Coles ,279,0,5224,Expense,Household,Groceries,DR
2023-07-05,Childcare Payments ,149,0,5075,Expense,Personal,Children & Family,DR
2023-07-06,Platypus Shoes ,218,0,4857,Expense,Personal,Clothing & Accessories,DR
2023-07-07,Eau De Vie ,310,0,4547,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-07-07,Medicare Claim ,375,0,4172,Expense,Personal,Health & Medical,DR
2023-07-12,EnergyAustralia ,379,0,3793,Expense,Household,Utilities,DR
2023-07-14,F45 Training ,19,0,3774,Expense,Personal,Fitness & Wellbeing,DR
2023-07-15,Coles Express ,365,0,3409,Expense,Transport,Fuel,DR
2023-07-16,Audible ,135,0,3274,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-07-17,Beach Café ,62,0,3212,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2023-07-18,Netflix ,12,0,3200,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-07-20, Slater and Gordon Lawyers ,95,0,3105,Expense,Personal,Life Admin,DR
2023-07-21,Cookie ,138,0,2967,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-07-21,Domino’s Pizza ,172,0,2795,Expense,Leisure & Lifestyle,Takeaway,DR
2023-07-22,BP ,59,0,2736,Expense,Transport,Fuel,DR
2023-07-23, Commonwealth Bank ,162,0,2574,Expense,Household,Rent & Mortgage,DR
2023-07-23, Metricon ,167,0,2407,Expense,Household,Maintenance & Improvements,DR
2023-07-24,Menulog ,118,0,2289,Expense,Leisure & Lifestyle,Takeaway,DR
2023-07-24,JB HiFi,178,0,2111,Expense,Leisure & Lifestyle,Electronics,DR
2023-07-25,Queensland Urban Utilities ,120,0,1991,Expense,Household,Utilities,DR
2023-07-25,Childcare Payments ,151,0,1840,Expense,Personal,Children & Family,DR
2023-07-25,Adobe Creative Cloud ,43,0,1797,Expense,Leisure & Lifestyle,Hobbies,DR
2023-07-25,Country Road ,33,0,1764,Expense,Personal,Clothing & Accessories,DR
2023-07-26,Quay Restaurant ,68,0,1696,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-07-26,G8 Education ,52,0,1644,Expense,Personal,Children & Family,DR
2023-07-26,Bridgestone Select ,12,0,1632,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-08-01,Monthly Income,0,6000,7632,Income,Income,Wages,CR
2023-08-02,Australian Veterinary Association ,331,0,7301,Expense,Household,Pets,DR
2023-08-02,Physiotherapy Clinic ,160,0,7141,Expense,Personal,Health & Medical,DR
2023-08-02,David Jones ,141,0,7000,Expense,Personal,Clothing & Accessories,DR
2023-08-02,Montessori Schools ,590,0,6410,Expense,Personal,Education,DR
2023-08-02,Binge ,616,0,5794,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-08-03,Hobart Brewing Company ,444,0,5350,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-08-03,Stan ,70,0,5280,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-08-03,Netflix ,74,0,5206,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-08-05,Bulk Billing Doctor ,521,0,4685,Expense,Personal,Health & Medical,DR
2023-08-05,Event Cinemas ,183,0,4502,Expense,Leisure & Lifestyle,Entertainment,DR
2023-08-05, BSA Ltd ,407,0,4095,Expense,Household,Maintenance & Improvements,DR
2023-08-05,Mathnasium ,370,0,3725,Expense,Personal,Education,DR
2023-08-06,Health Food Store ,120,0,3605,Expense,Personal,Fitness & Wellbeing,DR
2023-08-06,ALDI ,249,0,3356,Expense,Household,Groceries,DR
2023-08-06,Event Cinemas ,31,0,3325,Expense,Leisure & Lifestyle,Entertainment,DR
2023-08-07,The Australian ,178,0,3147,Expense,Personal,Education,DR
2023-08-08,The Australian ,128,0,3019,Expense,Personal,Education,DR
2023-08-09,EnergyAustralia ,227,0,2792,Expense,Household,Utilities,DR
2023-08-09,T2 Tea ,81,0,2711,Expense,Personal,Fitness & Wellbeing,DR
2023-08-09,BrewDog ,65,0,2646,Expense,Leisure & Lifestyle,Alcohol,DR
2023-08-10,JAX Tyres ,8,0,2638,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-08-10,Melbourne Central Lion Hotel ,84,0,2554,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-08-11,Sea Kayak Tours ,68,0,2486,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2023-08-11,Liquorland ,248,0,2238,Expense,Leisure & Lifestyle,Alcohol,DR
2023-08-11,AGL Energy ,54,0,2184,Expense,Household,Utilities,DR
2023-08-12,Dental Clinic ,120,0,2064,Expense,Personal,Health & Medical,DR
2023-08-14,Westpac Dividend Deposit ,51,0,2013,Income,Income,Investments,DR
2023-08-14,Costco ,23,0,1990,Expense,Household,Groceries,DR
2023-08-14,Goodstart Early Learning ,6,0,1984,Expense,Personal,Children & Family,DR
2023-08-15,McDonald’s ,38,0,1946,Expense,Leisure & Lifestyle,Takeaway,DR
2023-08-16,Pizza Hut ,42,0,1904,Expense,Leisure & Lifestyle,Takeaway,DR
2023-08-16, Brisbane City Council ,65,0,1839,Expense,Household,Rates & Insurance,DR
2023-08-17, Slater and Gordon Lawyers ,95,0,1744,Expense,Personal,Life Admin,DR
2023-08-18,King Swim ,127,0,1617,Expense,Personal,Fitness & Wellbeing,DR
2023-08-18,Local Fish and Chips ,99,0,1518,Expense,Leisure & Lifestyle,Takeaway,DR
2023-08-18,Priceline Pharmacy ,23,0,1495,Expense,Personal,Health & Medical,DR
2023-08-18,Binge ,8,0,1487,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-08-20,NRMA Roadside Assistance ,134,0,1353,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2023-08-20,Montessori Schools ,44,0,1309,Expense,Personal,Education,DR
2023-08-21,Payday Advance ,36,0,1273,Income,Income,Other Income,DR
2023-08-21,Endota Spa ,27,0,1246,Expense,Personal,Fitness & Wellbeing,DR
2023-08-21,Dan Murphy’s ,109,0,1137,Expense,Leisure & Lifestyle,Alcohol,DR
2023-08-22,Grill’d ,80,0,1057,Expense,Leisure & Lifestyle,Takeaway,DR
2023-08-23,The Brisbane Hotel ,58,0,999,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2023-08-24,Adairs ,18,0,981,Expense,Household,"Furniture, Electronics & Homewares",DR
2023-08-25,Audible ,31,0,950,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-08-25,Rip Curl ,58,0,892,Expense,Personal,Clothing & Accessories,DR
2023-08-26,Catholic Education Office ,59,0,833,Expense,Personal,Education,DR
2023-08-26,King Swim ,60,0,773,Expense,Personal,Fitness & Wellbeing,DR
2023-08-27,Vodafone Prepaid ,17,0,756,Expense,Personal,Mobile Phone,DR
2023-08-27,Gardening Australia ,37,0,719,Expense,Household,Maintenance & Improvements,DR
2023-08-27,Stan ,69,0,650,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2023-08-28,Who Gives A Crap ,37,0,613,Expense,Household,Groceries,DR
2023-09-01,Monthly Income,0,6000,6613,Income,Income,Wages,CR
2023-09-03,Zone Bowling ,616,0,5997,Expense,Leisure & Lifestyle,Entertainment,DR
2023-09-04,Centrelink JobSeeker Payment ,99,0,5898,Income,Income,Other Income,DR
2023-09-04,Caltex Woolworths ,142,0,5756,Expense,Transport,Fuel,DR
2023-09-06,Payday Advance ,466,0,5290,Income,Income,Other Income,DR
2023-09-07,G8 Education ,308,0,4982,Expense,Personal,Children & Family,DR
2023-09-08,Montessori Schools ,409,0,4573,Expense,Personal,Education,DR
2023-09-11, The Good Guys ,357,0,4216,Expense,Household,"Furniture, Electronics & Homewares",DR
2023-09-12,BrewDog ,33,0,4183,Expense,Leisure & Lifestyle,Alcohol,DR
2023-09-13,Bunnings Warehouse ,404,0,3779,Expense,Household,Maintenance & Improvements,DR
2023-09-15,Zone Bowling ,27,0,3752,Expense,Leisure & Lifestyle,Entertainment,DR
2023-09-17,Big W ,146,0,3606,Expense,Personal,Children & Family,DR
2023-09-19,Flight Centre ,12,0,3594,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2023-09-20,Centrelink JobSeeker Payment ,243,0,3351,Income,Income,Other Income,DR
2023-09-20,Caltex ,83,0,3268,Expense,Transport,Fuel,DR
2023-09-20,Guzman y Gomez ,229,0,3039,Expense,Leisure & Lifestyle,Takeaway,DR
2023-09-20,Coles Express ,198,0,2841,Expense,Transport,Fuel,DR
2023-09-22,Mathnasium ,8,0,2833,Expense,Personal,Education,DR
2023-09-23,Rip Curl ,282,0,2551,Expense,Personal,Clothing & Accessories,DR
2023-09-23,AGL Energy ,138,0,2413,Expense,Household,Utilities,DR
2023-09-23, The Good Guys ,222,0,2191,Expense,Household,"Furniture, Electronics & Homewares",DR
2023-09-23,Child Support Agency Deposit ,155,0,2036,Income,Income,Other Income,DR
